standardized_id_num,count
1631312000014,2249
0814282002012,2248
1254246000001,2247
0818894002022,2246
1256903503019,2245
0696134000001,2245
1255982000005,2245
0498238000004,2244
1637496000004,2244
1255056000001,2244
1616456000001,2244
1636508000003,2244
0231702001001,2243
0058062000001,2242
1618914003001,2242
1612216000001,2242
1630138000005,2242
0652412000003,2241
1631122000012,2241
0813400002027,2241
1254040000003,2240
1615828000003,2240
1258306000002,2240
1631122000008,2240
0175498000001,2238
0995710000005,2238
0776296000001,2237
0372214000003,2237
0250592001010,2236
0875250000001,2236
0491990000005,2236
0493180000009,2236
0193900000001,2236
1075560000001,2235
0818296001001,2235
0875336000001,2234
0754142003005,2234
0591270000001,2234
1476582000003,2233
0997646000032,2233
1610300005050,2232
1591744000001,2231
0774216000009,2230
1298560000001,2230
1631312000008,2230
0935164000003,2230
1256544001002,2229
0493180000004,2229
1396246000004,2228
0250592003015,2228
1253564000002,2227
1651586000001,2227
0655314000019,2227
0654600003024,2226
1632102000013,2226
0818894001001,2225
1474092000001,2223
0452152000008,2223
0818894003028,2222
1173884000001,2222
0753770000002,2222
0757998000001,2222
1253742000006,2222
0810184000006,2221
1393980003001,2221
0771768000001,2220
0491206000002,2220
0377094000001,2218
0998400001052,2218
1651506000001,2217
0250592005003,2217
0916684000003,2216
0818296003008,2216
0955044000001,2215
0817556000001,2215
1393980001001,2215
0818296003009,2214
1634900000013A,2214
0794228000002,2213
0552380000002,2211
0495616000002,2211
1173510000003,2210
1631312000004,2210
0558034000007,2209
1455106000001,2209
1633628000003,2208
1637496000008,2207
1250911000003,2206
0813400001023,2206
0314082000001,2203
1632200001359,2202
1250911000018,2201
0495598000004,2201
0818894001008,2201
1254040000008,2200
1253742000003,2200
0998400005021,2199
1256110000001,2199
1633142000010,2199
0816466000010,2198
1634068002001,2198
1610418000001,2198
1250911000007,2198
0996980000007,2197
1633628000005,2197
0818296002006,2196
1633542000002,2195
0998400002040,2194
0813400001003,2193
1610300004037,2193
1632200001326,2193
1634900000007A,2193
1251616000005,2192
0194070000001,2192
1393864002004,2191
0057110000002,2191
1631312000011,2190
0210782000001,2188
0870404000002,2187
1396900000001,2187
1252744000012,2187
0376044000001,2186
1254982000004,2186
1457052000009,2185
1210934000001,2184
0933506000006,2184
0997282000006,2183
1634900000002A,2183
1250911000008,2183
1610300001006,2182
1491194000001,2182
1617116000001,2182
1637900000012,2181
0250592002018,2181
1215636000003,2180
1258548000006,2179
0813400002043,2179
0491206000006,2178
1114176000002,2178
0996838000002,2177
0813400002047,2176
1252744000008,2176
1632102000011,2175
1258548000015,2175
1632200005124,2174
1632200006461,2173
1393864006014,2173
0637220000001,2172
0553158000007,2172
1636508000007,2171
0998400003049,2171
1633558000005,2170
0278492000001,2170
0597456000002,2170
1637900000003,2169
1256902000005,2169
0655314000008,2169
0813416000002,2168
0776982000002,2168
0771768000003,2168
1574044000001,2168
1636942000009,2168
0936654000002,2168
1631312000012,2167
1211384000001,2167
1256110000012,2166
1474274000001,2165
1632102000026,2164
1237312000001,2164
1257004000011,2164
1617756000003,2163
0453342000002,2163
0813400003063,2162
1050198000001,2162
1256102000001,2161
1250864000001,2161
0811308000002,2160
0755664000001,2160
0053920000001,2160
1254040000002,2158
1633670000003,2158
0654600001010,2158
1257492000005,2156
1632100000006,2156
0578662000001,2156
1393336000001,2155
1637736000004,2155
1254040000004,2154
1630138000009,2154
1636508000006,2154
1472596000001,2153
1611502000002,2153
1636508000009,2153
1517158000001,2152
0777930000003,2152
0492922000001,2151
1257576000002,2151
0774216000016,2150
1250864000004,2150
0458784000002,2148
1632200004011,2148
1253808000003,2147
1591856000001,2147
0813416000004,2147
0774216000003,2146
0552380000005,2146
0453342000001,2145
1213882000001,2145
0210740000002,2145
1150674000008,2143
1256903504029,2143
1251764000014,2142
0491988000001,2142
0353734000001,2141
1474092000002,2141
1255056000006,2141
1256903502010,2140
1558188000001,2140
1257490000002,2139
1393336000004,2138
0813400003049,2138
1150674000013,2137
0558034000008,2136
1457766000001,2136
0173626000004,2135
0770084000002,2135
1255944000013,2134
0490400000003,2134
0231702004001,2134
1258070000015,2133
0250592004013,2133
1250410500007,2132
0590030000001,2132
1496248000001,2132
1258306000001,2131
0757720000005,2130
1476584000002,2130
1457054000009,2128
1598482000001,2128
1631312000007,2128
1255944000007,2128
1632200001320,2128
0770992000001,2128
1612218000002,2127
0813400003054,2127
0810024000005,2127
1253808000006,2126
0753450000002,2126
0372214000007,2126
0492776000001,2125
0777930000002,2125
0818894002020,2124
0054676000002,2123
1393864003007,2123
0250592001023,2123
0491662000001,2122
1397798000002,2122
0170512000003,2122
0091442000001,2122
0696134000004,2121
0573108000001,2120
0654600003026,2120
1634900000020A,2120
0996980000006,2119
1632200006470,2119
1476582000001,2118
0654600002017,2117
0372214000005,2117
0610032000001,2117
1632102000021,2116
0492922000004,2116
1556194000002,2116
0170512000006,2116
1632200005125,2115
1250864000002,2115
0813416000006,2113
1556194000006,2113
1255944000012,2112
0815958000002,2112
0517050000001,2111
0616554000002,2110
1256902000001,2109
0813124000009,2109
0977084000001,2109
1256903502015,2109
1632102000001,2108
1396046000002,2108
0511218000001,2108
0250592004008,2107
1252744000023,2107
0491990000004,2107
1476584000003,2106
0754142004007,2106
1258548000019,2106
0818296001003,2104
1256903503016,2103
0491626000001,2103
1258070000037,2102
1632200007347,2102
1610300004041,2100
1251764000006,2100
0490400000001,2100
0378440000001,2100
1256110000003,2100
0655314000017,2100
1637900000021,2099
1632100000015,2098
0654064000001,2098
0215778000002,2098
0495598000009,2097
0754142004006,2097
1610300002017,2096
0813400002028,2095
1250864000008,2095
1632200001261,2094
0813400003061,2094
1257490000030,2094
0495598000006,2093
1255982000001,2092
1250410500009,2091
1632100000002,2090
0597456000001,2089
1634900000012A,2089
1634900000019B,2089
0696464000002,2089
1631122000007,2088
1633628000007,2087
0275148000001,2087
1476582000002,2087
0271262000001,2086
0210752004001,2085
0813124000006,2084
1630138000002,2084
1632200002201,2084
1250864000005,2084
0933186000001,2084
1153082000004,2083
1634068006001,2082
0650424000001,2082
1558204000001,2082
1632200004050,2081
1150674000003,2081
1632200002221,2080
1250410500004,2079
0250672000001,2076
1632200002224,2075
1233164000001,2074
0811308000006,2073
1632200006480,2073
0055520000001,2073
0671284000001,2073
1517154000001,2073
0253894000001,2073
1250410500001,2072
0993042000006,2071
0992429000007,2071
1258548000018,2070
1471752000001,2070
1632200004043,2069
1393334000001,2068
1258548000021,2067
0813402000005,2066
1634068004002,2066
0250592003001,2065
0894682000001,2065
1578184000001,2065
1257490000022,2064
1632200003062,2064
1258070000025,2064
0813400002034,2064
1631312000006,2064
1150368000003,2063
1150674000002,2063
1172276000001,2061
1556194000001,2060
0933634000001,2060
0933506000001,2059
0774216000006,2059
0477590000001,2059
0936012000004,2057
0755664000003,2057
1393864004008,2056
1075560000002,2056
1631122000009,2056
1215914000006,2055
1037146000001,2054
0817446000001,2054
1457052000006,2053
0157042000002,2053
1114616000001,2053
1491786000001,2052
0553158000003,2051
0057110000001,2051
0774216000012,2050
0818192000001,2050
1251764000015,2049
0151334000001,2049
0412638000001,2048
1632200007331,2048
0558034000003,2048
0491990000002,2048
0676158000001,2046
0992429000011,2046
1158674000002,2045
1457052000008,2045
1275730000001,2043
1256958000003,2042
0933704000005,2042
1255944000004,2040
0776620000001,2040
1632200001357,2040
0813400001020,2039
0870404000001,2038
1250911000006,2037
1633554000005,2037
0910044000005,2036
0774216000017,2035
1254632000002,2035
1635900000005,2034
1255944000021,2034
1610300001005,2033
1256204000006,2032
0452152000007,2032
0776556000012,2032
0654600004039,2032
0813400002042,2031
0058158000001,2030
1634900000021A,2030
1154026000002,2030
0997282000028,2030
1170720000001,2029
0576436000001,2029
1610300002018,2028
1394152000004,2028
1632200006472,2028
1153082000009,2027
1632200007355,2027
0052268000003,2027
0452152000005,2026
1632200005162,2025
1633552000003,2025
1657238000001,2025
1257492000001,2024
0813400003056,2024
0774216000011,2024
1632102000023,2024
1114176000001,2023
1632102000027,2023
1396532000001,2022
1470118000002,2022
0813400003068,2022
0818296002005,2022
1632200006481,2020
1497696000004,2020
1636508000001,2020
1252744000013,2018
1637496000002,2018
1257490000023,2018
0997282000021,2016
0250390000001,2014
1255992000002,2013
1257490000031,2012
1215510000001,2012
1474316000002,2011
1638838000001,2011
1454380000001,2011
1471202000003,2010
0250592002012,2010
0813400002038,2010
1150674000007,2009
1457984000004,2009
1634900000024A,2008
1632200007411,2008
1632200006146,2008
0933506000005,2007
1634068003001,2006
1336782000001,2005
1257576000005,2005
1634900000022A,2003
1637496000010,2002
1393866000012,2001
1258070000008,2001
0814282001003,2001
1256110000008,1999
0916684000002,1999
0810116000004,1999
1632200004012,1999
1633202000001,1998
0553496000002,1997
0818894002018,1996
0452152000015,1996
1632200001282,1996
0534106000001,1995
1610300002020,1995
1632102000024,1994
0818894003023,1993
0534108000001,1992
1610300003027,1992
1211966000002,1992
1254632000001,1992
1257490000033,1991
1638838000006,1991
1251004000005,1990
0813400002040,1988
1631312000026,1988
1632200001263,1988
1634900000032A,1987
0776140000004,1987
1632100000031,1987
1497696000002,1987
1632102000022,1987
1556194000004,1987
1393334000002,1987
1257490000011,1986
0933506000004,1986
1617113000001,1986
1235708000001,1985
0996980000013,1985
0813124000002,1985
1258548000009,1983
0931064000007,1983
0771646000001,1981
1556194000003,1981
1451046000003,1981
1178788000001,1981
1115380000001,1981
1632200001352,1981
1255944000001,1979
1258070000016,1979
0816908000001,1978
1634900000018A,1978
1632200007330,1978
1152688000002,1976
1631312000001,1975
1255056000004,1974
0558034000009,1973
1632100000049,1973
1636942000010,1972
1252744000022,1971
0998400001034,1971
1256544002005,1971
1472976000003,1970
1590314000001,1969
1633670000001,1969
1632200003077,1969
1257004000007,1967
1257490000009,1967
1636762500007,1967
0998400004025,1967
0915550000001,1966
0170512000002,1965
1250040000001,1964
1250911000012,1963
1254982000011,1963
0810116000003,1963
1250766000004,1963
1637496000001,1962
1615066000001,1961
1632200001299,1960
0998400002018,1959
0276530000001,1957
1256544002004,1957
0818894003024,1956
1634900000031A,1956
0911650000002,1956
0993042000002,1955
0054518000001,1955
1258686000007,1955
0971606000001,1954
1255944000019,1953
1636508000008,1953
1393866000008,1953
1258070000011,1952
1154626000001,1952
0412938000001,1951
1258548000014,1951
1632102000004,1950
1636762500008,1950
1635900000002,1950
0774216000004,1949
1475208000002,1948
1634900000034B,1947
1257490000021,1947
0996742000002,1946
1632200004035,1946
0818192000002,1944
1256958000002,1944
0813400003060,1944
0176418000001,1943
0774216000026,1942
1095302000004,1942
1254040000013,1942
1632200004112,1941
1250040000002,1941
1618510000002,1940
1255944000024,1940
1255944000022,1940
0250592005005,1940
1390894000001,1939
1610300005048,1938
0690430000001,1938
1635294000001,1938
0818296001002,1937
0493122000003,1937
1258070000004,1937
0211058000001,1937
0654720000001,1935
1632100000001,1935
1254982000008,1934
0813400001004,1934
1095302000003,1934
1634900000015A,1933
1257490000026,1933
0054676000001,1932
1632200007381,1931
1636762500010,1931
0556232000002,1931
0774216000018,1931
1257004000014,1929
0372346000001,1929
1255944000005,1929
0216448000001,1926
1617756000001,1926
1396046000001,1924
1451516000001,1924
0070176000002,1923
0813400002041,1923
1633558000004,1923
0813400001022,1922
0774218000006,1922
0776296000003,1922
0492922000002,1921
1632100000025,1921
0911272000001,1920
0458318000001,1920
1256903504027,1919
0250592004006,1918
0818894001005,1917
0996980000014,1916
0051520000001,1916
1451516000002,1916
0754142003004,1914
0811366000002,1913
0255152000001,1913
0734116000001,1912
1637900000009,1910
1632102000016,1910
0771768000007,1910
1633670000004,1910
1590160000002,1908
0373484000001,1907
1632200005120,1907
1636508000012,1906
1471676000002,1906
0813400001009,1905
0735936000001,1905
0998400001041,1903
1632200001283,1903
0997282000020,1902
0370590000005,1900
1511892000001,1900
1191066000001,1900
0997646000027,1900
0250592005020,1900
0997282000009,1900
1634068003002,1900
0674992000001,1899
0293732000007,1899
0276572000001,1897
1632200004001,1897
1250911000013,1896
1610418000002,1894
0755664000002,1894
1457952000003,1893
0035620000001,1892
1255944000018,1891
1250911000001,1890
1215632003005,1890
0997282000030,1889
1632200006157,1889
1632200004116,1888
1471372000001,1888
1637900000005,1887
1231050000001,1885
1610300002016,1885
1257490000020,1884
1256110000006,1884
1150674000012,1883
0875250000002,1883
1258070000007,1882
1258070000023,1881
0813400002045,1880
1155504000006,1880
0158902000002,1879
0434330000001,1878
1475208000003,1878
0998400005038,1877
1250911000010,1877
1632200005212,1876
1632100000009,1875
1632200005132,1875
0776140000007,1875
1618914001003,1874
1635294000005,1873
0776556000002,1873
0058458000001,1873
0917914000001,1873
1250918000002,1872
1250410500008,1872
1637496000007,1872
0478630000001,1871
1610300001008,1871
0250592001022,1871
0813402000003,1870
0875336000002,1870
0292402000021,1868
1436956000002,1866
1255944000003,1866
1632200006462,1866
1556194000005,1865
1257490000018,1864
1558204000002,1864
1258686000008,1863
0815692000002,1861
1172652000002,1861
1155392000001,1861
1233070000001,1860
0593848000001,1860
1250864000003,1860
0732114000001,1860
0776140000006,1860
1032972000003,1859
0412636000004,1859
0492920000004,1858
1632200001276,1858
1632200005442,1857
1451354000001,1856
1193840000001,1856
1633554000002,1855
0813400003069,1855
1632200007345,1855
0070176000003,1855
0811366000010,1854
0997282000004,1853
1632100000012,1852
1257490000017,1851
0776826000002,1850
0378614000001,1850
0491206000012,1850
1416634000001,1849
1256903504032,1849
0210782000002,1848
0998400005011,1848
0331128000001,1847
0818894002016,1847
0936012000006,1847
0577258000001,1846
0991130000004,1846
0931064000001,1845
1635294000002,1844
1457548000001,1843
1257490000003,1843
1636506000004,1843
1393336000006,1843
1634900000024B,1842
0377094000003,1842
1255944000016,1841
0936654000003,1840
0393466000306,1839
0997282000007,1839
1634068006002,1839
1114664000001,1839
0655314000018,1838
1632100000021,1838
1153082000008,1837
1070050000001,1837
0655314000002,1836
1032582000001,1836
0753770000001,1836
1632100000016,1835
0818894001003,1835
1550312000001,1835
0818894002015,1835
0774216000013,1834
1632200002230,1833
1457052000004,1832
1393866000002,1832
0353156000001,1832
0491990000009,1831
1634900000017A,1831
0777188000001,1831
0995048000017,1830
0998400004016,1830
0376188000001,1830
1630138000003,1830
0933506000003,1830
1553744000001,1829
1633670000002,1828
1095302000001,1828
0112112000001,1828
0654602000003,1827
0818894001006,1826
1173510000002,1826
1632102000008,1826
1632200005147,1824
0530796000001,1823
0492902000007,1823
1618510000001,1822
0818894003027,1822
1256903502011,1821
0934090000002,1821
0371962000001,1819
0217098000002,1819
0997646000028,1819
1173510000001,1818
0872516000003,1815
1253564000003,1815
1632474000004,1813
0053864005012,1812
0813400002025,1812
1497696000003,1812
0818894002021,1812
1394152000002,1811
0670770000001,1810
1593696000001,1810
0992429000010,1809
0813400002031,1808
1632200007338,1808
1071716000001,1807
1257490000027,1807
0815958000001,1807
1237326000001,1807
1456834000001,1806
0150386000001,1806
0035622000001,1805
1632100000045,1805
1393866000001,1804
1257490000028,1804
1257490000007,1803
1257490000010,1803
1257490000024,1803
1634900000031B,1799
1155504000002,1799
0997282000019,1799
1257490000013,1798
1095302000002,1797
0397476000001,1796
0753640000002,1796
0996980000012,1796
0811224000006,1796
1637900000015,1795
0593846004004,1795
1450994000001,1794
1632102000006,1794
0817446000002,1794
1457984000002,1793
0998400003026,1793
0997282000031,1791
1298558000001,1791
1632200004053,1790
1632100000026,1790
0811366000004,1789
1371832000001,1789
0058488000001,1788
0092960000001,1788
0996980000010,1788
1433802000001,1787
1632200005167,1787
1251616000003,1787
0696134000003,1787
0916224000001,1785
0997282000001,1785
1634900000036B,1784
0995582000009,1784
1252738000002,1783
0552380000003,1782
1556370000001,1782
0594192000001,1782
1258070000021,1780
0813400001010,1780
1631312000010,1780
1254982000003,1780
0774216000014,1779
1632100000037,1778
0217444000001,1778
1251616000002,1777
0058488000002,1776
1256903503022,1776
1232670000001,1775
1474316000003,1774
1632200002211,1774
1233070000002,1773
1255944000009,1773
1630138000011,1773
1118402000001,1772
1256903503017,1771
1255992000007,1770
0811308000005,1770
0354762000001,1769
0611260000001,1769
1232170000001,1768
1636508000005,1768
0911272000002,1768
1256903503021,1767
0237344000001,1765
1632100000010,1765
1632200006460,1765
0458784000003,1764
0393466000304,1763
1632200003184,1763
1256903503024,1763
0550888000004,1763
0492920000002,1761
0170512000004,1761
1634900000016A,1760
1631312000005,1760
1632200004105,1759
1471554000001,1759
0452152000012,1757
0774218000004,1757
1258548000007,1756
1255398000007,1756
1633554000001,1756
0215722000001,1756
1250410500002,1755
0655314000001,1755
1632200005123,1755
0814954000001,1754
0996840000002,1754
1258070000024,1753
1256903501007,1752
1093676000001,1752
1250911000014,1752
0997646000018,1752
1257576000006,1751
1632200003195,1751
1632200003083,1751
1630138000007,1750
1635294000004,1750
1257576000001,1750
0457744000001,1749
1497698000001,1747
1255944000023,1746
0372412000017,1746
0077124000001,1746
0814282002010,1746
1258424000010,1745
1333784000001,1745
1556372000001,1745
0218512000001,1745
1594250000001,1744
0933506000002,1744
0353614000001,1744
1257490000001,1744
1634900000019A,1744
0813400003073,1743
1633818000003,1743
1172652000001,1742
1632200006483,1742
0813400002029,1742
1632100000046,1742
1477068000002,1741
0491206000005,1740
0052268000001,1740
0655314000014,1739
0997282000017,1739
0734766000001,1738
0757588000001,1737
1258070000022,1737
1632200006424,1737
1632200005430,1736
1636762500001,1736
0153712000002,1736
0276338000001,1736
0550888000003,1735
1632102000002,1735
1255982000004,1734
1457952000002,1733
0493330000002,1733
1632200002386,1733
1632200001298,1733
1632200002257,1733
0491626000002,1733
1631312000002,1733
0053864004009,1732
0933186000009,1732
0492920000003,1731
1634900000023A,1730
1632200001302,1730
1637496000005,1729
1636508000004,1729
0250592002007,1728
1632200004034,1728
0617184000001,1727
0611260000009,1727
1491786000002,1727
0751740000002,1727
1590350000001,1726
1632200001279,1726
1632200001323,1725
0158844000001,1724
0654600003023,1724
1450092000001,1723
0210752002001,1722
0997282000010,1722
0811308000003,1722
0593846003003,1722
1636942000001,1721
1255992000003,1720
1254982000010,1720
1632200002384,1720
0770992000002,1719
1397584000002,1719
1152340000001,1719
1632200002225,1718
1632200005426,1718
0297468000014,1718
1257510000004,1717
0992429000001,1717
1257490000006,1716
1155502000003S,1715
1252744000018,1713
0997282000005,1713
0094240000001,1712
0492920000001,1712
1556372000002,1712
0813456000002,1712
1256902000003,1711
0931064000002,1711
1258070000018,1710
0652412000007,1710
1632200003084,1707
1617276000001,1706
1393864002005,1706
1637900000006,1706
1636942000005,1706
1632200002204,1706
0493180000007,1706
0078768000001,1705
0997282000029,1705
1632100000038,1705
1632100000008,1705
0818894001011,1705
0813400003066,1703
0813400002046,1703
0892570000002,1701
1457054000003,1700
1256110000010,1700
0997646000019,1700
1453072000001,1700
1633628000001,1700
1578446000001,1699
0756892000002,1698
0492942000002,1698
1391530000001,1698
0295162000009,1697
0176598000002,1696
0874606000001,1696
1596300000003,1694
1632200007376,1694
0070174000006,1694
0651164000001,1691
1633554000007,1691
1256903503023,1691
1257490000014,1691
1250864000009,1691
1590314000003,1689
1632200007365,1689
1457054000002,1688
0611492000001,1687
1471752000003,1687
1231996000001,1687
0452152000004,1687
0170408000001,1686
0054676000003,1686
0811366000001,1683
1632200001379,1682
1578094000001,1682
1635294000003,1682
0990354000002,1681
1630138000014,1681
0690492000001,1681
1632200002232,1680
1610300005044,1680
1632200002295,1679
1252738000005,1679
1471372000002,1678
0251596000001,1678
0992429000009,1677
1632200006471,1677
0813456000001,1677
0992429000014,1677
0810116000002,1676
1632100000027,1674
1632200001315,1672
1632200007413,1671
1038554000001,1671
1258306000003,1669
1632200003079,1669
0811366000006,1668
0298770000015,1668
0495598000002,1666
0754142006010,1666
1631122000011,1666
1634900000022B,1665
0631378000001,1665
0492900007019,1665
0353680000001,1664
1253742000004,1664
1632200007342,1664
1632200002236,1663
0774218000002,1662
0372214000002,1661
1397584000006,1660
1632100000005,1660
0376860000001,1660
0998400004047,1659
1632200007406,1659
0495616000004,1659
0771768000004,1658
1257490000012,1657
0818894002014,1657
1632200004007,1657
1273694000001,1655
0051672000001,1654
0655314000009,1654
0771472000001,1654
1632102000017,1652
0458198000001,1652
0915054000002,1652
0231086000001,1651
1255398000004,1651
1251616000004,1651
1632100000019,1650
0913972000001,1649
1393980002001,1649
1610300002013,1648
1570162000001,1648
1632200004018,1648
1632200004032,1648
0936012000005,1647
1634068001001,1647
1632200006466,1646
0995048000024,1646
1632200002228,1644
1632200003172,1644
1175134000001,1644
0493180000001,1643
0776140000003,1642
1070830000003,1642
1351760000001,1641
1471082000001,1640
1634900000010A,1638
1250410500006,1638
0490400000004,1637
1457052000005,1637
1632200001319,1635
1258070000019,1633
1257490000036,1633
0874032000002,1632
1632200001312,1632
1396900000003,1632
1454148000001,1631
1637900000011,1631
0550888000001,1630
0676020000001,1629
1571998000001,1629
0491990000007,1628
0814282001004,1628
1590516000001,1627
1657594000001,1627
1257004000010,1626
1632200007396,1625
1632200007341,1625
0452152000011,1625
1255982000008,1624
0495596000002,1624
0493180000003,1624
1115432000001,1623
0655314000010,1623
0276572000002,1623
0570154000001,1622
1015790000001,1622
1590514000001,1621
0597198000001,1621
1632200004044,1620
0291480000004,1620
1258070000012,1620
1632200001281,1619
0737320000001,1618
1473442000001,1618
0476382003001,1618
1255944000017,1618
1634900000034C,1617
0731114000001,1617
0596752000001,1617
0774216000027,1617
1471202000002,1615
0431022000001,1615
0452152000001,1615
1398928000004,1615
1557196000001,1614
1637900000008,1614
1637900000020,1613
1258686000012,1613
1257490000016,1613
0415222000001,1612
1258070000033,1611
0211140000002,1611
1632200004055,1611
1632100000033,1611
0393466000305,1610
1273278000001,1610
0813400003052,1610
1257576000004,1609
0773126000001,1609
0510668000001,1609
1456834000002,1608
1632200007375,1608
1636918000002,1608
0390660000001,1606
1398926000004,1606
1257490000034,1606
1155504000001,1606
1273692000001,1606
0538438000001,1605
0998400004023,1605
0173626000003,1605
1634900000036A,1605
1632100000050,1604
0210740000004,1604
0997282000032,1603
0872516000002,1602
1632200005126,1601
1632200002223,1601
1633554000006,1600
0250592004009,1600
0178738000002,1597
1276356000001,1596
0754736000001,1596
0817446000003,1595
0150502000001,1595
1634900000035A,1594
1250911000004,1592
1634900000008A,1592
0774216000025,1592
1451010000001,1592
0997646000037,1591
1632200007400,1591
0815958000003,1591
0771768000005,1591
0655314000015,1590
0856488000012,1590
0173626000002,1590
1632102000018,1589
1632200004027,1589
1632200006150,1589
1632200001306,1588
0452152000002,1588
0491206000011,1588
1218680000001,1588
1450940000001,1586
0670690000002,1586
1632200005169,1585
1632200004015,1584
1477068000003,1584
1632200003081,1584
0272288000001,1582
1632200003121,1582
1252744000006,1581
0655314000007,1581
1113486000001,1581
1632200007343,1580
0998400003048,1580
0272288000002,1579
0652412000002,1578
0916936000001,1576
0654904000001,1576
1114664000002,1575
1258070000001,1575
1632200003182,1574
1253808000007,1573
0495598000007,1573
0495598000003,1572
1258070000005,1571
0217098000003,1571
1632200003185,1571
0654718000001,1571
0814954000002,1570
1252738000003,1570
0995582000004,1569
0994690000004,1568
0593846001001,1568
0652412000013,1567
0233228000001,1567
1632200005138,1566
1453022000001,1565
1630138000001,1565
0370590000001,1565
0693428000001,1565
0818894002019,1565
1256903504025,1564
1636506000002,1563
1633142000005,1563
1632200001287,1563
1633554000004,1562
0393464000001,1562
0676020000002,1561
1172718000001,1561
0153712000001,1561
0251182000001,1560
1257490000015,1559
0591278000001,1558
1252738000004,1557
1632200001285,1557
0776234000001,1555
0157042000001,1555
1632200001361,1555
1636942000003,1555
1632200004038,1554
0234326000001,1552
1257490000019,1552
1632102000014,1552
1070830000001,1550
1250410500005,1550
1632200001324,1550
1632100000041,1549
0873296000001,1549
0638796000001,1549
1634900000017B,1548
1632200007344,1547
0493180000002,1547
1636762500011,1547
1632100000011,1546
1152688000001,1546
0372640000001,1545
0811366000007,1544
1254982000005,1543
1632200002208,1542
0817556000002,1542
0676944000001,1542
0418524000001,1542
1350822000002,1541
1470118000001,1540
1632200004045,1540
0997646000033,1539
1632200002233,1539
0791700000001,1539
0790944000001,1539
1372562000001,1539
1396900000002,1539
0153712000004,1538
1632102000005,1538
1633628000006,1538
1153082000003,1537
0555248000001,1536
0292668000006,1535
1653642000001,1535
0076152000001,1534
1634900000003A,1534
0998400001031,1534
1153082000001,1534
1257490000032,1533
1256903503020,1533
1075206000001,1532
1010648000001,1531
0756644000001,1531
1596300000002,1529
0757720000006,1529
0654600002015,1528
0275712000001,1528
0590132000001,1526
0655314000006,1526
0452454000002,1525
0577730000001,1525
0495598000011,1525
0811250000004,1524
1632200007349,1524
0813400001005,1524
1632200001316,1524
1632102000007,1524
0654600001003,1523
1632200006144,1523
1632200001286,1520
0672422000002,1519
1638838000004,1519
1257490000025,1519
1632200001297,1519
1632200003095,1519
1637900000016,1515
0452454000003,1515
0257298000001,1514
1632200003173,1514
0711915000001,1514
1477068000001,1513
1632100000044,1512
1636508000002,1512
1632200002288,1512
1633818000001,1511
0897450000001,1510
0492900002007,1510
0818894002013,1509
0654600002014,1509
0995582000002,1509
1056360000002,1508
0553496000003,1508
1632200002250,1506
1651412000001,1502
0991432000001,1502
0697810000001,1501
1632100000034,1501
0811366000009,1501
0813400001002,1501
1632200001325,1501
0153712000003,1500
1611056000001,1500
0871190000001,1500
0934090000001,1498
0991130000001,1498
0498238000005,1497
0570326000001,1497
0253050000001,1496
0272288000003,1496
0995710000001,1495
0218450000001,1494
1478900000001,1494
0818894001004,1494
1632200005133,1494
0757564000001,1494
0996980000004,1492
0538278000001,1492
1632100000004,1489
0674252000001,1489
1632200005158,1489
0894232000001,1488
1632200007364,1488
1632200003065,1486
0995582000001,1486
1257786000001,1485
0491990000003,1483
1155502000003N,1482
1155390000001,1482
1251764000012,1481
0550020000002,1481
1257490000008,1481
0172642000002,1481
0090524000001,1480
1632200001305,1477
1373172001001,1476
0912282000001,1476
1632200003088,1476
0813400003067,1476
1257490000035,1476
0993042000007,1475
0370590000003,1475
0170512000001,1474
1632100000020,1473
0457002000001,1473
1632200006423,1473
0650424000002,1472
1457054000008,1471
1632200007377,1470
1612216000002,1470
0997646000025,1469
1255992000009,1469
1633818000002,1469
0070174000003,1469
1632200004041,1469
0810184000002,1468
1256903502014,1468
1632200003091,1468
0173154000001,1467
1632200003082,1467
1457952000001,1466
1256903502012,1466
1258686000003,1465
0797572000001,1464
0936654000001,1464
1255398000001,1463
1636876000002,1463
1632200005217,1462
1291574000001,1462
1636942000006,1462
1256958000001,1462
0655314000013,1461
0452454000001,1461
1176420000001,1460
1632200007356,1457
1253808000005,1456
1632200004039,1456
1632200004036,1456
1617113000003,1455
0117614000001,1454
1632200007335,1454
0075122000001,1453
1256902000004,1451
0811366000008,1451
0811250000001,1450
0492900009026,1450
1256110000011,1447
0774218000009,1447
1371484000001,1447
1630138000008,1446
1295434000001,1445
1255944000020,1445
1434984000001,1445
1492914000001,1445
0915054000003,1445
1632102000019,1445
1633552000004,1444
1632200003075,1444
0070176000001,1444
1515182000001,1443
0755918000002,1443
0216118000002,1443
1257492000003,1443
1393864004010,1443
1637900000019,1443
1632200007399,1443
0996980000017,1442
0410542000001,1441
0631714000001,1441
0776140000001,1441
0230112000001,1440
0813400003055,1440
0911272000003,1440
0172642000001,1439
1255982000003,1438
0497770000002,1437
0810116000001,1437
0495616000005,1436
1632200006475,1436
0998400001035,1435
1150674000010,1435
1632200002229,1435
1632200001308,1434
1016076000001,1434
1632200002244,1433
1257006000001,1433
1457052000002,1432
1632102000010,1432
0552802000001,1432
1335168000001,1431
0495616000007,1431
1552350000001,1431
1457984000003,1430
1632200002254,1429
1632200003177,1428
1114062000001,1427
1270730000001,1427
1457952000005,1427
